0.0,0.5924000144004822,0.722100019454956,0.7305999994277954,0.6815999746322632,0.6769999861717224,0.35679998993873596,0.5388000011444092,0.39730000495910645
0.0,0.7698000073432922,0.6392999887466431,0.8841999769210815,0.5910000205039978,0.7838000059127808,0.16820000112056732,0.6693999767303467,0.21639999747276306
47.0,0.3262999951839447,0.4627000093460083,0.32739999890327454,0.6754999756813049,0.5152999758720398,0.6736999750137329,0.51419997215271,0.4609000086784363
0.0,0.5924000144004822,0.722100019454956,0.7305999994277954,0.6815999746322632,0.6769999861717224,0.35679998993873596,0.5388000011444092,0.39730000495910645
0.0,0.7698000073432922,0.6392999887466431,0.8841999769210815,0.5910000205039978,0.7838000059127808,0.16820000112056732,0.6693999767303467,0.21639999747276306
47.0,0.3262999951839447,0.4627000093460083,0.32739999890327454,0.6754999756813049,0.5152999758720398,0.6736999750137329,0.51419997215271,0.4609000086784363
0.0,0.03787468746304512,0.9990549683570862,0.3236972391605377,1.019384503364563,0.3403240144252777,0.6038050055503845,0.0545014962553978,0.5834754705429077
0.0,0.6322892904281616,1.0114198923110962,0.9015687108039856,0.4648289382457733,0.20164871215820312,-0.14817962050437927,-0.06763070821762085,0.3984113037586212
0.0,0.6087873578071594,0.9975171685218811,0.8868686556816101,0.47900721430778503,0.22289149463176727,-0.15405353903770447,-0.0551898255944252,0.364456444978714
0.0,0.5767315030097961,0.8377246856689453,0.8064634203910828,0.4477108120918274,0.30354127287864685,-0.07893629372119904,0.07380928844213486,0.3110775947570801
1.0,0.5380146503448486,0.6915141344070435,0.7093261480331421,0.6927011609077454,0.7107988595962524,0.31483039259910583,0.5394874215126038,0.3136433959007263
0.0,0.7291824221611023,0.7191641926765442,0.8511773943901062,0.4199883043766022,0.1979602873325348,-0.05354504659771919,0.0759652629494667,0.24563084542751312
1.0,0.755601704120636,0.725609540939331,0.8388681411743164,0.5537272691726685,0.5094016790390015,0.2699827253818512,0.42613524198532104,0.4418649673461914
1.0,0.7524611949920654,0.7226046323776245,0.8433387875556946,0.5238936543464661,0.5107536911964417,0.25348857045173645,0.4198761582374573,0.4521995186805725
0.0,0.8260787725448608,0.7830970287322998,0.9494455456733704,0.5034513473510742,0.25524285435676575,-0.04099348559975624,0.13187606632709503,0.23865221440792084
0.0,0.8164860606193542,0.7316736578941345,0.9263306856155396,0.48358920216560364,0.2910597324371338,-0.01646346226334572,0.1812150925397873,0.23162101209163666
1.0,0.7766309380531311,0.7848474383354187,0.9218326807022095,0.69353848695755,0.7614462971687317,0.2401159554719925,0.6162444949150085,0.3314250111579895
1.0,0.7604233026504517,0.755188524723053,0.8829992413520813,0.6564285159111023,0.7092134952545166,0.27297213673591614,0.586637556552887,0.37173205614089966
1.0,0.7394850850105286,0.7024253606796265,0.8528134226799011,0.5859819054603577,0.6462637782096863,0.22860614955425262,0.5329354405403137,0.3450497090816498
1.0,0.7690748572349548,0.7449665069580078,0.8867585062980652,0.6006438136100769,0.5288623571395874,0.0818246454000473,0.41117867827415466,0.2261473685503006
1.0,0.7565010786056519,0.7637084126472473,0.8802415132522583,0.6338649392127991,0.5773826837539673,0.12075690925121307,0.4536423683166504,0.2506003677845001
1.0,0.7622464299201965,0.7639222741127014,0.8834398984909058,0.6310946345329285,0.5856394171714783,0.148042693734169,0.46444591879844666,0.2808702886104584
1.0,0.7527717351913452,0.7621424198150635,0.8756719827651978,0.6348510980606079,0.5896795392036438,0.14395949244499207,0.46677932143211365,0.27125081419944763
1.0,0.754780650138855,0.7659196257591248,0.8777392506599426,0.6383482813835144,0.5981611609458923,0.15929260849952698,0.47520262002944946,0.2868640124797821
1.0,0.7493166327476501,0.7638934850692749,0.8721287846565247,0.6438373327255249,0.5895901918411255,0.1300157606601715,0.4667779803276062,0.25007185339927673
